id,document_id,user_id,"created_at","updated_at"
1725,1725,687,"2018-09-14 15:31:49","2018-09-14 15:31:49"
1726,1726,687,"2018-09-14 16:42:26","2018-09-14 16:42:26"
1727,1727,32,"2018-09-14 18:47:44","2018-09-14 18:47:44"
1728,1728,435,"2018-09-14 19:12:18","2018-09-14 19:12:18"
1729,1729,32,"2018-09-14 22:23:42","2018-09-14 22:23:42"
1730,1730,32,"2018-09-14 22:26:17","2018-09-14 22:26:17"
1731,1731,32,"2018-09-14 22:26:18","2018-09-14 22:26:18"
1732,1732,192,"2018-09-15 16:49:14","2018-09-15 16:49:14"
1733,1733,172,"2018-09-16 00:30:47","2018-09-16 00:30:47"
1734,1734,70,"2018-09-17 20:35:34","2018-09-17 20:35:34"
1735,1735,661,"2018-09-18 21:10:50","2018-09-18 21:10:50"
1736,1736,87,"2018-09-19 16:29:03","2018-09-19 16:29:03"
1737,1737,696,"2018-09-19 17:44:28","2018-09-19 17:44:28"
1738,1738,87,"2018-09-19 19:57:25","2018-09-19 19:57:25"
1739,1739,29,"2018-09-19 20:41:36","2018-09-19 20:41:36"
1740,1740,622,"2018-09-19 20:41:59","2018-09-19 20:41:59"
1741,1741,622,"2018-09-19 20:41:59","2018-09-19 20:41:59"
1742,1742,622,"2018-09-19 20:42:34","2018-09-19 20:42:34"
1743,1743,622,"2018-09-19 20:42:34","2018-09-19 20:42:34"
1744,1744,184,"2018-09-20 16:44:27","2018-09-20 16:44:27"
1745,1745,184,"2018-09-20 16:49:15","2018-09-20 16:49:15"
1746,1746,487,"2018-09-20 18:25:51","2018-09-20 18:25:51"
1747,1747,603,"2018-09-21 14:25:34","2018-09-21 14:25:34"
1750,1750,628,"2018-09-23 04:47:13","2018-09-23 04:47:13"
1751,1751,134,"2018-09-24 16:56:38","2018-09-24 16:56:38"
1752,1752,134,"2018-09-24 17:05:30","2018-09-24 17:05:30"
1753,1753,134,"2018-09-24 17:05:30","2018-09-24 17:05:30"
1754,1754,134,"2018-09-24 17:09:44","2018-09-24 17:09:44"
1755,1755,696,"2018-09-24 18:50:23","2018-09-24 18:50:23"
1756,1756,498,"2018-09-24 19:17:29","2018-09-24 19:17:29"
1757,1757,498,"2018-09-24 19:17:30","2018-09-24 19:17:30"
1758,1758,498,"2018-09-24 19:21:47","2018-09-24 19:21:47"
1759,1759,134,"2018-09-24 20:42:51","2018-09-24 20:42:51"
1760,1760,161,"2018-09-24 21:14:14","2018-09-24 21:14:14"
1761,1761,29,"2018-09-25 15:18:18","2018-09-25 15:18:18"
1762,1762,184,"2018-09-25 18:47:23","2018-09-25 18:47:23"
1763,1763,192,"2018-09-25 18:59:52","2018-09-25 18:59:52"
1764,1764,184,"2018-09-25 19:25:02","2018-09-25 19:25:02"
1765,1765,437,"2018-09-25 19:36:01","2018-09-25 19:36:01"
1766,1766,184,"2018-09-25 19:39:14","2018-09-25 19:39:14"
1767,1767,437,"2018-09-25 20:28:00","2018-09-25 20:28:00"
1768,1768,437,"2018-09-25 20:44:36","2018-09-25 20:44:36"
1769,1769,437,"2018-09-25 20:44:36","2018-09-25 20:44:36"
1770,1770,437,"2018-09-25 20:45:33","2018-09-25 20:45:33"
1771,1771,437,"2018-09-25 20:45:33","2018-09-25 20:45:33"
1772,1772,698,"2018-09-25 20:46:23","2018-09-25 20:46:23"
1773,1773,471,"2018-09-25 21:49:28","2018-09-25 21:49:28"
1774,1774,88,"2018-09-26 02:18:57","2018-09-26 02:18:57"
1775,1775,88,"2018-09-26 02:30:11","2018-09-26 02:30:11"
1776,1776,435,"2018-09-26 17:05:26","2018-09-26 17:05:26"
1777,1777,184,"2018-09-27 15:55:02","2018-09-27 15:55:02"
1778,1778,699,"2018-09-27 16:48:49","2018-09-27 16:48:49"
1779,1779,699,"2018-09-27 16:52:05","2018-09-27 16:52:05"
1780,1780,167,"2018-09-27 17:46:00","2018-09-27 17:46:00"
1781,1781,471,"2018-09-27 19:40:37","2018-09-27 19:40:37"
1782,1782,471,"2018-09-28 16:14:08","2018-09-28 16:14:08"
1783,1783,698,"2018-09-28 21:05:24","2018-09-28 21:05:24"
1784,1784,607,"2018-09-30 01:50:33","2018-09-30 01:50:33"
1785,1785,607,"2018-09-30 03:19:38","2018-09-30 03:19:38"
1786,1786,471,"2018-10-01 23:05:00","2018-10-01 23:05:00"
1787,1787,547,"2018-10-01 23:32:55","2018-10-01 23:32:55"
1788,1788,597,"2018-10-01 23:52:05","2018-10-01 23:52:05"
1789,1789,597,"2018-10-03 01:08:14","2018-10-03 01:08:14"
1790,1790,597,"2018-10-03 01:46:20","2018-10-03 01:46:20"
1791,1791,219,"2018-10-03 22:57:29","2018-10-03 22:57:29"
1792,1792,219,"2018-10-03 22:57:30","2018-10-03 22:57:30"
1793,1793,219,"2018-10-04 17:58:59","2018-10-04 17:58:59"
1794,1794,219,"2018-10-04 17:58:59","2018-10-04 17:58:59"
1795,1795,219,"2018-10-04 18:18:47","2018-10-04 18:18:47"
1796,1796,219,"2018-10-04 18:18:47","2018-10-04 18:18:47"
1797,1797,219,"2018-10-04 19:37:32","2018-10-04 19:37:32"
1798,1798,219,"2018-10-04 19:37:32","2018-10-04 19:37:32"
1799,1799,219,"2018-10-04 20:06:33","2018-10-04 20:06:33"
1800,1800,219,"2018-10-04 20:06:34","2018-10-04 20:06:34"
1801,1801,219,"2018-10-04 20:20:30","2018-10-04 20:20:30"
1802,1802,219,"2018-10-04 20:20:30","2018-10-04 20:20:30"
1803,1803,32,"2018-10-04 22:42:51","2018-10-04 22:42:51"
1804,1804,219,"2018-10-05 13:45:31","2018-10-05 13:45:31"
1805,1805,206,"2018-10-05 17:12:05","2018-10-05 17:12:05"
1806,1806,209,"2018-10-05 18:05:30","2018-10-05 18:05:30"
1807,1807,433,"2018-10-08 15:31:36","2018-10-08 15:31:36"
1808,1808,184,"2018-10-08 17:43:44","2018-10-08 17:43:44"
1809,1809,88,"2018-10-09 10:48:14","2018-10-09 10:48:14"
1810,1810,32,"2018-10-09 21:03:46","2018-10-09 21:03:46"
1811,1811,498,"2018-10-10 15:45:18","2018-10-10 15:45:18"
1812,1812,192,"2018-10-10 19:09:30","2018-10-10 19:09:30"
1813,1813,178,"2018-10-10 19:09:41","2018-10-10 19:09:41"
1814,1814,498,"2018-10-10 19:46:28","2018-10-10 19:46:28"
1815,1815,498,"2018-10-11 14:55:55","2018-10-11 14:55:55"
1816,1816,498,"2018-10-11 15:03:24","2018-10-11 15:03:24"
1817,1817,29,"2018-10-11 18:33:23","2018-10-11 18:33:23"
1818,1818,9,"2018-10-11 19:20:47","2018-10-11 19:20:47"
1819,1819,437,"2018-10-11 23:35:34","2018-10-11 23:35:34"
1820,1820,498,"2018-10-12 14:25:04","2018-10-12 14:25:04"
1821,1821,696,"2018-10-15 16:04:04","2018-10-15 16:04:04"
1822,1822,239,"2018-10-15 19:31:52","2018-10-15 19:31:52"
1823,1823,633,"2018-10-15 19:56:31","2018-10-15 19:56:31"
1824,1824,16,"2018-10-15 21:05:16","2018-10-15 21:05:16"
1825,1825,405,"2018-10-16 17:14:52","2018-10-16 17:14:52"
1826,1826,498,"2018-10-16 20:06:29","2018-10-16 20:06:29"
1827,1827,16,"2018-10-16 21:24:54","2018-10-16 21:24:54"
1828,1828,704,"2018-10-17 18:53:46","2018-10-17 18:53:46"
1829,1829,184,"2018-10-18 13:16:19","2018-10-18 13:16:19"
1830,1830,184,"2018-10-18 13:34:55","2018-10-18 13:34:55"
1831,1831,184,"2018-10-18 13:34:56","2018-10-18 13:34:56"
1832,1832,698,"2018-10-18 16:17:53","2018-10-18 16:17:53"
1833,1833,274,"2018-10-18 16:26:44","2018-10-18 16:26:44"
1834,1834,626,"2018-10-18 18:18:04","2018-10-18 18:18:04"
1835,1835,498,"2018-10-18 20:44:41","2018-10-18 20:44:41"
1836,1836,498,"2018-10-18 20:44:42","2018-10-18 20:44:42"
1837,1837,708,"2018-10-18 22:39:14","2018-10-18 22:39:14"
1838,1838,498,"2018-10-19 13:50:14","2018-10-19 13:50:14"
1839,1839,498,"2018-10-19 14:11:17","2018-10-19 14:11:17"
1840,1840,498,"2018-10-19 15:07:51","2018-10-19 15:07:51"
1841,1841,498,"2018-10-19 15:40:54","2018-10-19 15:40:54"
1842,1842,710,"2018-10-19 18:26:51","2018-10-19 18:26:51"
1843,1843,369,"2018-10-20 17:52:35","2018-10-20 17:52:35"
1844,1844,369,"2018-10-20 17:52:35","2018-10-20 17:52:35"
1845,1845,369,"2018-10-20 17:52:35","2018-10-20 17:52:35"
1846,1846,369,"2018-10-20 17:52:35","2018-10-20 17:52:35"
1847,1847,369,"2018-10-20 17:52:36","2018-10-20 17:52:36"
1848,1848,565,"2018-10-21 08:16:54","2018-10-21 08:16:54"
1849,1849,184,"2018-10-23 13:04:50","2018-10-23 13:04:50"
1850,1850,571,"2018-10-24 15:37:38","2018-10-24 15:37:38"
1851,1851,571,"2018-10-24 18:51:29","2018-10-24 18:51:29"
1852,1852,706,"2018-10-25 23:59:16","2018-10-25 23:59:16"
1853,1853,687,"2018-10-26 01:17:35","2018-10-26 01:17:35"
1854,1854,687,"2018-10-26 01:45:22","2018-10-26 01:45:22"
1855,1855,489,"2018-10-26 17:52:09","2018-10-26 17:52:09"
1856,1856,201,"2018-10-28 22:41:41","2018-10-28 22:41:41"
1857,1857,704,"2018-10-30 14:56:15","2018-10-30 14:56:15"
1858,1858,192,"2018-10-31 15:33:16","2018-10-31 15:33:16"
1859,1859,192,"2018-10-31 19:55:15","2018-10-31 19:55:15"
1860,1860,682,"2018-10-31 21:40:16","2018-10-31 21:40:16"
1861,1861,683,"2018-10-31 21:47:34","2018-10-31 21:47:34"
1862,1862,433,"2018-11-01 15:34:27","2018-11-01 15:34:27"
1863,1863,433,"2018-11-01 15:36:58","2018-11-01 15:36:58"
1864,1864,433,"2018-11-01 15:52:34","2018-11-01 15:52:34"
1865,1865,195,"2018-11-02 22:03:53","2018-11-02 22:03:53"
1866,1866,30,"2018-11-02 23:12:46","2018-11-02 23:12:46"
1867,1867,730,"2018-11-03 15:28:12","2018-11-03 15:28:12"
1868,1868,241,"2018-11-04 21:44:07","2018-11-04 21:44:07"
1869,1869,670,"2018-11-05 08:27:25","2018-11-05 08:27:25"
1870,1870,687,"2018-11-05 16:48:00","2018-11-05 16:48:00"
1871,1871,274,"2018-11-05 17:33:41","2018-11-05 17:33:41"
1872,1872,274,"2018-11-05 19:34:54","2018-11-05 19:34:54"
1873,1873,730,"2018-11-06 17:23:13","2018-11-06 17:23:13"
1874,1874,457,"2018-11-06 21:11:27","2018-11-06 21:11:27"
1875,1875,457,"2018-11-06 21:34:02","2018-11-06 21:34:02"
1876,1876,687,"2018-11-07 03:41:09","2018-11-07 03:41:09"
1877,1877,687,"2018-11-07 03:47:45","2018-11-07 03:47:45"
1878,1878,478,"2018-11-08 16:38:35","2018-11-08 16:38:35"
1879,1879,478,"2018-11-08 16:38:35","2018-11-08 16:38:35"
1880,1880,65,"2018-11-09 17:11:10","2018-11-09 17:11:10"
1881,1881,79,"2018-11-09 20:35:39","2018-11-09 20:35:39"
1882,1882,195,"2018-11-10 18:44:04","2018-11-10 18:44:04"
1883,1883,628,"2018-11-11 15:19:55","2018-11-11 15:19:55"
1884,1884,628,"2018-11-11 15:19:55","2018-11-11 15:19:55"
1885,1885,597,"2018-11-12 04:02:10","2018-11-12 04:02:10"
1886,1886,264,"2018-11-12 15:35:46","2018-11-12 15:35:46"
1887,1887,264,"2018-11-12 15:36:47","2018-11-12 15:36:47"
1888,1888,504,"2018-11-13 16:34:59","2018-11-13 16:34:59"
1889,1889,727,"2018-11-13 21:00:26","2018-11-13 21:00:26"
1890,1890,537,"2018-11-15 20:51:42","2018-11-15 20:51:42"
1891,1891,537,"2018-11-15 20:58:42","2018-11-15 20:58:42"
1892,1892,537,"2018-11-15 20:58:49","2018-11-15 20:58:49"
1893,1893,537,"2018-11-15 20:58:50","2018-11-15 20:58:50"
1894,1894,537,"2018-11-15 20:59:48","2018-11-15 20:59:48"
1895,1895,537,"2018-11-15 20:59:51","2018-11-15 20:59:51"
1896,1896,537,"2018-11-15 21:01:07","2018-11-15 21:01:07"
1897,1897,537,"2018-11-15 21:01:43","2018-11-15 21:01:43"
1898,1898,537,"2018-11-15 21:02:38","2018-11-15 21:02:38"
1899,1899,537,"2018-11-15 21:03:20","2018-11-15 21:03:20"
1900,1900,537,"2018-11-15 21:03:32","2018-11-15 21:03:32"
1901,1901,537,"2018-11-15 21:04:41","2018-11-15 21:04:41"
1902,1902,537,"2018-11-15 21:04:51","2018-11-15 21:04:51"
1903,1903,71,"2018-11-15 21:09:41","2018-11-15 21:09:41"
1904,1904,537,"2018-11-15 21:15:15","2018-11-15 21:15:15"
1906,1906,471,"2018-11-19 18:29:19","2018-11-19 18:29:19"
1907,1907,471,"2018-11-19 18:34:59","2018-11-19 18:34:59"
1908,1908,530,"2018-11-20 17:41:32","2018-11-20 17:41:32"
1909,1909,530,"2018-11-20 17:47:00","2018-11-20 17:47:00"
1910,1910,751,"2018-11-20 19:50:26","2018-11-20 19:50:26"
1911,1911,745,"2018-11-20 20:18:01","2018-11-20 20:18:01"
1912,1912,745,"2018-11-20 22:20:08","2018-11-20 22:20:08"
1913,1913,2,"2018-11-26 15:13:41","2018-11-26 15:13:41"
1914,1914,32,"2018-11-26 21:38:43","2018-11-26 21:38:43"
1915,1915,751,"2018-11-27 15:49:00","2018-11-27 15:49:00"
1916,1916,2,"2018-11-27 18:00:28","2018-11-27 18:00:28"
1917,1917,495,"2018-11-27 20:50:34","2018-11-27 20:50:34"
1918,1918,495,"2018-11-27 21:00:47","2018-11-27 21:00:47"
1919,1919,736,"2018-11-28 17:50:28","2018-11-28 17:50:28"
1920,1920,751,"2018-11-28 19:10:44","2018-11-28 19:10:44"
1921,1921,457,"2018-11-28 19:15:10","2018-11-28 19:15:10"
1922,1922,457,"2018-11-28 19:15:10","2018-11-28 19:15:10"
1923,1923,457,"2018-11-28 19:57:11","2018-11-28 19:57:11"
1924,1924,457,"2018-11-28 19:57:11","2018-11-28 19:57:11"
1925,1925,32,"2018-11-29 00:36:51","2018-11-29 00:36:51"
1926,1926,32,"2018-11-29 02:55:14","2018-11-29 02:55:14"
1927,1927,264,"2018-11-29 20:43:31","2018-11-29 20:43:31"
1928,1928,751,"2018-12-03 16:23:12","2018-12-03 16:23:12"
1929,1929,738,"2018-12-03 20:00:10","2018-12-03 20:00:10"
1930,1930,633,"2018-12-03 21:40:42","2018-12-03 21:40:42"
1931,1931,547,"2018-12-05 00:19:26","2018-12-05 00:19:26"
1932,1932,714,"2018-12-05 14:10:38","2018-12-05 14:10:38"
1933,1933,714,"2018-12-05 14:12:58","2018-12-05 14:12:58"
1934,1934,764,"2018-12-05 18:09:11","2018-12-05 18:09:11"
1935,1935,764,"2018-12-05 18:38:18","2018-12-05 18:38:18"
1936,1936,287,"2018-12-05 23:02:57","2018-12-05 23:02:57"
1937,1937,698,"2018-12-06 12:43:57","2018-12-06 12:43:57"
1938,1938,687,"2018-12-08 01:58:58","2018-12-08 01:58:58"
1939,1939,437,"2018-12-11 22:37:57","2018-12-11 22:37:57"
1940,1940,698,"2018-12-11 22:46:25","2018-12-11 22:46:25"
1941,1941,773,"2018-12-12 22:32:24","2018-12-12 22:32:24"
1942,1942,241,"2018-12-13 18:55:26","2018-12-13 18:55:26"
1943,1943,291,"2018-12-13 22:04:19","2018-12-13 22:04:19"
1944,1944,32,"2018-12-13 23:08:02","2018-12-13 23:08:02"
1945,1945,32,"2018-12-13 23:12:26","2018-12-13 23:12:26"
1946,1946,674,"2018-12-15 17:20:26","2018-12-15 17:20:26"
1947,1947,514,"2018-12-17 18:31:06","2018-12-17 18:31:06"
1948,1948,274,"2018-12-19 14:02:22","2018-12-19 14:02:22"
1949,1949,774,"2018-12-19 20:51:16","2018-12-19 20:51:16"
1950,1950,774,"2018-12-19 21:13:40","2018-12-19 21:13:40"
1951,1951,774,"2018-12-19 23:24:37","2018-12-19 23:24:37"
1952,1952,774,"2018-12-19 23:24:37","2018-12-19 23:24:37"
1953,1953,774,"2018-12-19 23:30:56","2018-12-19 23:30:56"
1954,1954,774,"2018-12-19 23:30:57","2018-12-19 23:30:57"
1955,1955,774,"2018-12-19 23:43:10","2018-12-19 23:43:10"
1956,1956,774,"2018-12-19 23:43:33","2018-12-19 23:43:33"
1957,1957,774,"2018-12-19 23:44:38","2018-12-19 23:44:38"
1958,1958,698,"2018-12-21 04:13:07","2018-12-21 04:13:07"
1959,1959,674,"2018-12-28 19:32:17","2018-12-28 19:32:17"
1960,1960,674,"2018-12-31 02:45:28","2018-12-31 02:45:28"
1961,1961,674,"2018-12-31 02:45:29","2018-12-31 02:45:29"
1962,1962,674,"2018-12-31 02:47:33","2018-12-31 02:47:33"
1963,1963,674,"2018-12-31 02:56:09","2018-12-31 02:56:09"
1964,1964,674,"2018-12-31 04:24:20","2018-12-31 04:24:20"
1965,1965,436,"2019-01-01 21:38:38","2019-01-01 21:38:38"
1966,1966,172,"2019-01-08 19:05:33","2019-01-08 19:05:33"
1967,1967,234,"2019-01-08 20:21:53","2019-01-08 20:21:53"
1968,1968,778,"2019-01-08 20:30:16","2019-01-08 20:30:16"
1969,1969,172,"2019-01-09 12:16:03","2019-01-09 12:16:03"
1970,1970,172,"2019-01-09 12:49:48","2019-01-09 12:49:48"
1971,1971,172,"2019-01-09 13:10:31","2019-01-09 13:10:31"
1972,1972,172,"2019-01-09 13:16:02","2019-01-09 13:16:02"
1973,1973,172,"2019-01-09 14:32:12","2019-01-09 14:32:12"
1974,1974,192,"2019-01-10 23:33:14","2019-01-10 23:33:14"
1975,1975,192,"2019-01-10 23:33:15","2019-01-10 23:33:15"
1976,1976,70,"2019-01-12 00:37:05","2019-01-12 00:37:05"
1977,1977,88,"2019-01-14 13:56:43","2019-01-14 13:56:43"
1978,1978,771,"2019-01-14 15:45:00","2019-01-14 15:45:00"
1979,1979,771,"2019-01-14 17:41:38","2019-01-14 17:41:38"
1980,1980,760,"2019-01-14 18:55:33","2019-01-14 18:55:33"
1981,1981,698,"2019-01-15 01:24:57","2019-01-15 01:24:57"
1982,1982,2,"2019-01-17 19:18:02","2019-01-17 19:18:02"
1983,1983,274,"2019-01-17 23:26:53","2019-01-17 23:26:53"
1984,1984,738,"2019-01-18 16:37:57","2019-01-18 16:37:57"
1985,1985,87,"2019-01-22 17:51:52","2019-01-22 17:51:52"
1986,1986,87,"2019-01-22 18:08:48","2019-01-22 18:08:48"
1987,1987,141,"2019-01-22 22:53:43","2019-01-22 22:53:43"
1988,1988,221,"2019-01-23 00:31:55","2019-01-23 00:31:55"
1989,1989,213,"2019-01-23 12:57:15","2019-01-23 12:57:15"
1990,1990,436,"2019-01-23 18:59:44","2019-01-23 18:59:44"
1991,1991,185,"2019-01-24 00:13:25","2019-01-24 00:13:25"
1992,1992,782,"2019-01-24 16:47:05","2019-01-24 16:47:05"
1993,1993,141,"2019-01-24 17:33:04","2019-01-24 17:33:04"
1994,1994,782,"2019-01-24 17:46:58","2019-01-24 17:46:58"
1995,1995,782,"2019-01-24 17:46:58","2019-01-24 17:46:58"
1996,1996,782,"2019-01-24 17:50:21","2019-01-24 17:50:21"
1997,1997,782,"2019-01-24 17:50:22","2019-01-24 17:50:22"
1998,1998,626,"2019-01-24 18:26:12","2019-01-24 18:26:12"
1999,1999,778,"2019-01-24 18:29:11","2019-01-24 18:29:11"
2000,2000,769,"2019-01-24 18:32:34","2019-01-24 18:32:34"
2001,2001,435,"2019-01-24 18:41:30","2019-01-24 18:41:30"
2002,2002,435,"2019-01-24 18:41:30","2019-01-24 18:41:30"
2003,2003,213,"2019-01-24 18:54:45","2019-01-24 18:54:45"
2004,2004,213,"2019-01-24 19:21:17","2019-01-24 19:21:17"
2005,2005,760,"2019-01-28 15:04:28","2019-01-28 15:04:28"
2006,2006,760,"2019-01-28 15:19:26","2019-01-28 15:19:26"
2007,2007,241,"2019-01-28 21:46:56","2019-01-28 21:46:56"
2008,2008,792,"2019-01-28 21:47:17","2019-01-28 21:47:17"
2009,2009,537,"2019-01-28 21:54:49","2019-01-28 21:54:49"
2010,2010,791,"2019-01-28 21:55:21","2019-01-28 21:55:21"
2011,2011,793,"2019-01-28 21:56:42","2019-01-28 21:56:42"
2012,2012,790,"2019-01-28 21:57:09","2019-01-28 21:57:09"
2013,2013,794,"2019-01-28 21:58:04","2019-01-28 21:58:04"
2016,2016,795,"2019-01-28 21:58:07","2019-01-28 21:58:07"
2017,2017,241,"2019-01-28 22:05:42","2019-01-28 22:05:42"
2018,2018,796,"2019-01-28 22:26:30","2019-01-28 22:26:30"
2019,2019,214,"2019-01-28 23:37:28","2019-01-28 23:37:28"
2020,2020,264,"2019-01-29 13:37:15","2019-01-29 13:37:15"
2021,2021,141,"2019-01-29 18:18:29","2019-01-29 18:18:29"
2022,2022,270,"2019-01-29 21:08:38","2019-01-29 21:08:38"
2023,2023,141,"2019-01-29 21:50:33","2019-01-29 21:50:33"
2028,2028,29,"2019-01-30 16:26:32","2019-01-30 16:26:32"
2029,2029,206,"2019-01-30 17:55:09","2019-01-30 17:55:09"
2030,2030,629,"2019-01-30 19:42:06","2019-01-30 19:42:06"
2031,2031,39,"2019-01-31 15:57:44","2019-01-31 15:57:44"
2032,2032,39,"2019-01-31 16:40:22","2019-01-31 16:40:22"
2033,2033,622,"2019-01-31 19:55:23","2019-01-31 19:55:23"
2034,2034,622,"2019-01-31 19:55:23","2019-01-31 19:55:23"
2035,2035,241,"2019-02-01 02:32:24","2019-02-01 02:32:24"
2036,2036,164,"2019-02-04 02:49:13","2019-02-04 02:49:13"
2037,2037,641,"2019-02-04 21:14:50","2019-02-04 21:14:50"
2038,2038,623,"2019-02-05 16:29:19","2019-02-05 16:29:19"
2039,2039,628,"2019-02-05 22:17:52","2019-02-05 22:17:52"
2040,2040,628,"2019-02-05 22:17:53","2019-02-05 22:17:53"
2041,2041,791,"2019-02-06 17:32:09","2019-02-06 17:32:09"
2042,2042,270,"2019-02-06 19:37:56","2019-02-06 19:37:56"
2043,2043,270,"2019-02-06 19:53:54","2019-02-06 19:53:54"
2044,2044,270,"2019-02-06 20:15:39","2019-02-06 20:15:39"
2045,2045,270,"2019-02-06 20:28:35","2019-02-06 20:28:35"
2046,2046,270,"2019-02-06 20:33:31","2019-02-06 20:33:31"
2047,2047,270,"2019-02-06 20:40:10","2019-02-06 20:40:10"
2048,2048,270,"2019-02-06 20:44:32","2019-02-06 20:44:32"
2049,2049,270,"2019-02-06 21:03:42","2019-02-06 21:03:42"
2050,2050,751,"2019-02-07 15:57:38","2019-02-07 15:57:38"
2051,2051,778,"2019-02-07 19:09:45","2019-02-07 19:09:45"
2052,2052,16,"2019-02-08 02:56:29","2019-02-08 02:56:29"
2053,2053,778,"2019-02-08 03:05:54","2019-02-08 03:05:54"
2054,2054,16,"2019-02-08 07:12:40","2019-02-08 07:12:40"
2055,2055,628,"2019-02-09 15:50:41","2019-02-09 15:50:41"
2056,2056,628,"2019-02-09 15:50:41","2019-02-09 15:50:41"
2057,2057,628,"2019-02-09 15:59:30","2019-02-09 15:59:30"
2058,2058,628,"2019-02-09 15:59:30","2019-02-09 15:59:30"
2059,2059,483,"2019-02-10 00:45:57","2019-02-10 00:45:57"
2060,2060,436,"2019-02-11 16:18:29","2019-02-11 16:18:29"
2061,2061,755,"2019-02-12 00:31:36","2019-02-12 00:31:36"
2062,2062,803,"2019-02-12 02:55:40","2019-02-12 02:55:40"
2063,2063,751,"2019-02-12 21:09:16","2019-02-12 21:09:16"
2064,2064,764,"2019-02-13 15:06:07","2019-02-13 15:06:07"
2065,2065,626,"2019-02-14 21:09:14","2019-02-14 21:09:14"
2066,2066,778,"2019-02-14 22:05:48","2019-02-14 22:05:48"
2067,2067,772,"2019-02-16 21:45:58","2019-02-16 21:45:58"
2068,2068,772,"2019-02-16 22:18:00","2019-02-16 22:18:00"
2069,2069,760,"2019-02-19 20:12:55","2019-02-19 20:12:55"
2070,2070,65,"2019-02-19 21:44:22","2019-02-19 21:44:22"
2071,2071,65,"2019-02-19 21:45:21","2019-02-19 21:45:21"
2072,2072,65,"2019-02-19 21:46:12","2019-02-19 21:46:12"
2073,2073,65,"2019-02-19 22:05:32","2019-02-19 22:05:32"
2074,2074,111,"2019-02-20 23:41:52","2019-02-20 23:41:52"
2075,2075,111,"2019-02-20 23:49:47","2019-02-20 23:49:47"
2076,2076,435,"2019-02-21 18:22:18","2019-02-21 18:22:18"
2077,2077,760,"2019-02-21 19:22:27","2019-02-21 19:22:27"
2078,2078,32,"2019-02-22 01:25:57","2019-02-22 01:25:57"
2079,2079,457,"2019-02-23 01:50:22","2019-02-23 01:50:22"
2080,2080,457,"2019-02-23 01:50:22","2019-02-23 01:50:22"
2081,2081,771,"2019-02-25 18:31:03","2019-02-25 18:31:03"
2082,2082,811,"2019-02-25 21:50:22","2019-02-25 21:50:22"
2083,2083,213,"2019-02-26 00:21:34","2019-02-26 00:21:34"
2084,2084,213,"2019-02-26 00:21:35","2019-02-26 00:21:35"
2085,2085,796,"2019-02-26 02:41:36","2019-02-26 02:41:36"
2086,2086,796,"2019-02-26 02:42:02","2019-02-26 02:42:02"
2087,2087,796,"2019-02-26 02:48:04","2019-02-26 02:48:04"
2088,2088,809,"2019-02-26 16:41:51","2019-02-26 16:41:51"
2089,2089,267,"2019-02-26 19:12:13","2019-02-26 19:12:13"
2090,2090,803,"2019-02-26 20:08:24","2019-02-26 20:08:24"
2091,2091,803,"2019-02-26 20:08:24","2019-02-26 20:08:24"
2092,2092,813,"2019-02-27 21:32:16","2019-02-27 21:32:16"
2093,2093,65,"2019-02-28 00:16:33","2019-02-28 00:16:33"
2094,2094,698,"2019-02-28 18:01:27","2019-02-28 18:01:27"
2095,2095,65,"2019-03-01 00:54:11","2019-03-01 00:54:11"
2096,2096,537,"2019-03-01 00:54:40","2019-03-01 00:54:40"
2097,2097,751,"2019-03-01 15:41:17","2019-03-01 15:41:17"
2098,2098,771,"2019-03-01 18:46:01","2019-03-01 18:46:01"
2099,2099,87,"2019-03-05 02:07:03","2019-03-05 02:07:03"
2100,2100,30,"2019-03-06 00:13:59","2019-03-06 00:13:59"
2101,2101,30,"2019-03-06 02:02:19","2019-03-06 02:02:19"
2102,2102,192,"2019-03-06 15:10:33","2019-03-06 15:10:33"
2103,2103,192,"2019-03-06 15:34:12","2019-03-06 15:34:12"
2104,2104,772,"2019-03-06 19:32:58","2019-03-06 19:32:58"
2105,2105,778,"2019-03-06 20:25:51","2019-03-06 20:25:51"
2106,2106,778,"2019-03-06 20:26:14","2019-03-06 20:26:14"
2107,2107,778,"2019-03-06 20:26:15","2019-03-06 20:26:15"
2108,2108,778,"2019-03-06 23:07:35","2019-03-06 23:07:35"
2109,2109,772,"2019-03-07 07:04:34","2019-03-07 07:04:34"
2110,2110,772,"2019-03-07 14:40:25","2019-03-07 14:40:25"
2111,2111,772,"2019-03-07 14:40:25","2019-03-07 14:40:25"
2112,2112,513,"2019-03-07 19:21:29","2019-03-07 19:21:29"
2113,2113,195,"2019-03-08 15:50:38","2019-03-08 15:50:38"
2114,2114,808,"2019-03-08 16:23:41","2019-03-08 16:23:41"
2115,2115,808,"2019-03-08 17:27:14","2019-03-08 17:27:14"
2116,2116,808,"2019-03-08 19:18:32","2019-03-08 19:18:32"
2117,2117,808,"2019-03-08 19:18:33","2019-03-08 19:18:33"
2118,2118,628,"2019-03-09 17:15:33","2019-03-09 17:15:33"
2119,2119,628,"2019-03-09 17:15:33","2019-03-09 17:15:33"
2120,2120,760,"2019-03-09 20:43:58","2019-03-09 20:43:58"
2121,2121,760,"2019-03-09 20:45:02","2019-03-09 20:45:02"
